Bldg Num,Building Name,Abbrev,Address,GSF,Own / Lease,Status,Class,Year,Age,LEED Level,LEED Certification Year,X,Y,,,,,,,,,,,
555,Cns Fiber Hut,SC0555,Plantation Road,117,Owned,Active,Building,2003,14,,,37.3451616,-79.9482471,,,,,,,,,,,
950,Mobile Trailer,APCO,Glen Lyn VA 24093,720,Owned,Active,Building,0,2017,,,37.378178,-80.8626864,,,,,,,,,,,
,,,Catawba VA 24070,,,,,0,2017,,,37.3826741,-80.1097462,,,,,,,,,,,
,,,Catawba VA 24070,,,,,0,2017,,,37.3826741,-80.1097462,,,,,,,,,,,
,,,Catawba VA 24070,,,,,0,2017,,,37.3826741,-80.1097462,,,,,,,,,,,
,,,Catabaw VA 24070,,,,,0,2017,,,37.3826741,-80.1097462,,,,,,,,,,,
,,,Catawba VA 24070,,,,,0,2017,,,37.3826741,-80.1097462,,,,,,,,,,,
,,,Catawba VA 24070,,,,,0,2017,,,37.3826741,-80.1097462,,,,,,,,,,,
,,,Catawba VA 24070,,,,,0,2017,,,37.3826741,-80.1097462,,,,,,,,,,,
,,,Catawba VA 24070,,,,,0,2017,,,37.3826741,-80.1097462,,,,,,,,,,,
,,,Catawba VA 24070,,,,,0,2017,,,37.3826741,-80.1097462,,,,,,,,,,,
,,,Catawba VA 24070,,,,,0,2017,,,37.3826741,-80.1097462,,,,,,,,,,,
,,,Catawba VA 24070,,,,,0,2017,,,37.3826741,-80.1097462,,,,,,,,,,,
,,,Catawba VA 24070,,,,,0,2017,,,37.3826741,-80.1097462,,,,,,,,,,,
,,,Catawba VA 24070,,,,,0,2017,,,37.3826741,-80.1097462,,,,,,,,,,,
,,,Catawba VA 24070,,,,,0,2017,,,37.3826741,-80.1097462,,,,,,,,,,,
,,,Catawba VA 24070,,,,,0,2017,,,37.3826741,-80.1097462,,,,,,,,,,,
,,,Catawba VA 24070,,,,,0,2017,,,37.3826741,-80.1097462,,,,,,,,,,,
,,,Catawba VA 24070,,,,,0,2017,,,37.3826741,-80.1097462,,,,,,,,,,,
,,,Catawba VA 24070,,,,,0,2017,,,37.3826741,-80.1097462,,,,,,,,,,,
,,,Catawba VA 24070,,,,,0,2017,,,37.3826741,-80.1097462,,,,,,,,,,,
,,,Catawba VA 24070,,,,,0,2017,,,37.3826741,-80.1097462,,,,,,,,,,,
,,,Catawba VA 24070,,,,,0,2017,,,37.3826741,-80.1097462,,,,,,,,,,,
702,Garage Number 1,,5075 Catawba Creek Road,360,,Demolished,Building,1948,69,,,37.3870124,-80.1010299,,,,,,,,,,,
704,Garage Number 2,,5075 Catawba Creek Road,271,,Demolished,Building,1948,69,,,37.3870124,-80.1010299,,,,,,,,,,,
701,Residence Number 1,,5075 Catawba Creek Road,1280,,Demolished,Building,1948,69,,,37.3870124,-80.1010299,,,,,,,,,,,
703,Residence Number 2,,5075 Catawba Creek Road,1463,,Demolished,Building,1948,69,,,37.3870124,-80.1010299,,,,,,,,,,,
705,Residence Number 3,,5075 Catawba Creek Road,1248,,Demolished,Building,1948,69,,,37.3870124,-80.1010299,,,,,,,,,,,
706,Storage Building,,5075 Catawba Creek Road,360,,Demolished,Building,1948,69,,,37.3870124,-80.1010299,,,,,,,,,,,
712,Barn Number 2,CTBN2,5075 Catawba Creek Road,2031,Owned,Active,Building,1956,61,,,37.3870124,-80.1010299,,,,,,,,,,,
708,Equipment Shed,,5075 Catawba Creek Road,2288,,Demolished,Building,1956,61,,,37.3870124,-80.1010299,,,,,,,,,,,
707,Milking Parlor,CTWBG,5075 Catawba Creek Road,4886,Owned,Active,Building,1956,61,,,37.3870124,-80.1010299,,,,,,,,,,,
709,Barn Number 1,CTBN1,5075 Catawba Creek Road,5808,Owned,Active,Building,1976,41,,,37.3870124,-80.1010299,,,,,,,,,,,
713,Feeding Pens,CTFP,5075 Catawba Creek Road,7344,Owned,Active,Building,1976,41,,,37.3870124,-80.1010299,,,,,,,,,,,
718,Equipment Shed,CTES,5075 Catawba Creek Road,1090,Owned,Active,Building,1985,32,,,37.3870124,-80.1010299,,,,,,,,,,,
0708A,Feed Mill,,5075 Catawba Creek Road,0,,Demolished,Building,0,2017,,,37.3870124,-80.1010299,,,,,,,,,,,
714,Hay Shed,,5075 Catawba Creek Road,1680,,Demolished,Building,0,2017,,,37.3870124,-80.1010299,,,,,,,,,,,
717,Metal Feeder,CTMF,5075 Catawba Creek Road,176,,Demolished,Building,0,2017,,,37.3870124,-80.1010299,,,,,,,,,,,
715,Pump House,CTPH,5075 Catawba Creek Road,64,Owned,Active,Building,0,2017,,,37.3870124,-80.1010299,,,,,,,,,,,
0708B,Silos,,5075 Catawba Creek Road,0,,Demolished,Building,0,2017,,,37.3870124,-80.1010299,,,,,,,,,,,
0708C,Small Storage Building,,5075 Catawba Creek Road,80,,Demolished,Building,0,2017,,,37.3870124,-80.1010299,,,,,,,,,,,
710,Stable Number 1,CTST1,5075 Catawba Creek Road,480,Owned,Active,Building,0,2017,,,37.3870124,-80.1010299,,,,,,,,,,,
711,Stable Number 2 [Calf Barm],CTST2,5075 Catawba Creek Road,880,Owned,Active,Building,0,2017,,,37.3870124,-80.1010299,,,,,,,,,,,
716,Two New Silos,CTNS,5075 Catawba Creek Road,726,Owned,Active,Building,0,2017,,,37.3870124,-80.1010299,,,,,,,,,,,
2080,Va. Council On Vocational Education,,7420 Whitepine Road,1160,,Terminated,Building,1989,28,,,37.397428,-77.51961,,,,,,,,,,,
,,,Richmond VA 23237,,,,,0,2017,,,37.4040147,-77.4587239,,,,,,,,,,,
,,,Gloucester VA 23061,,,,,0,2017,,,37.4098631,-76.5266174,,,,,,,,,,,
,,,Toano VA 23168,,,,,0,2017,,,37.4170478,-76.8144298,,,,,,,,,,,
740,Family Dwelling,,Route 609,1596,,Demolished,Building,1952,65,,,37.462733,-77.966049,,,,,,,,,,,
832,Metal Barn And Lecture Hall [Curtis Building],CURTI,14471 Research Road,5932,Owned,Active,Building,1941,76,,,37.5040935,-77.604001,,,,,,,,,,,
834,Shop And Storage Building [Baising Building],BAISG,14471 Research Road,2281,Owned,Active,Building,1941,76,,,37.5040935,-77.604001,,,,,,,,,,,
831,Show Ring And Lecture Hall [Walker Building],WALKR,14471 Research Road,2281,Owned,Active,Building,1941,76,,,37.5040935,-77.604001,,,,,,,,,,,
835,Tenant House [Obenshain Building],OBENS,14471 Research Road,935,Owned,Active,Building,1941,76,,,37.5040935,-77.604001,,,,,,,,,,,
830,Office Building [Neil Building],NPRC,14471 Research Road,1193,Owned,Active,Building,1947,70,,,37.5040935,-77.604001,,,,,,,,,,,
833,Pump House [Morris Building],MORIS,14471 Research Road,100,Owned,Active,Building,1963,54,,,37.5040935,-77.604001,,,,,,,,,,,
2285,Hokie Spokes,,102 East Roanoke Street,948,,Terminated,Building,0,2017,,,37.5088512,-77.4747483,,,,,,,,,,,
2500,Roanoke Street Partnership Building,RSPB,201 West Roanoke Street,2256,Owned,Active,Building,1940,77,,,37.5123631,-77.4748485,,,,,,,,,,,
0266A,Skelton House Ii,SKEL2,203 West Roanoke Street,2374,,Terminated,Building,0,2017,,,37.5124688,-77.4749013,,,,,,,,,,,
271,Venture Out,V OUT,205 West Roanoke Street,1918,Leased,Active,Building,0,2017,,,37.512877,-77.474615,,,,,,,,,,,
,,,Richmond VA 23219,,,,,0,2017,,,37.5410261,-77.4386429,,,,,,,,,,,
,,,Richmond VA 23219,,,,,0,2017,,,37.5410261,-77.4386429,,,,,,,,,,,
2200,Va. Council On Vocational Education,,201 East Nine Mile Road,510,,Terminated,Building,0,2017,,,37.5441364,-77.326805,,,,,,,,,,,
,,,Richmond VA 23220,,,,,0,2017,,,37.5464259,-77.4644607,,,,,,,,,,,
2337,The Science Museum Of Virginia,,2500 West Broad Street,100,,Terminated,Building,0,2017,,,37.5616465,-77.4659738,,,,,,,,,,,
2338,Century Center,OV2338,2920 West Broad Street,276,Leased,Active,Building,0,2017,,,37.5642329,-77.4719328,,,,,,,,,,,
729,Seaboard Coastline Building,,3600 West Broad Street,4050,,Terminated,Building,0,2017,,,37.5688616,-77.477512,,,,,,,,,,,
,,,Richmond VA 23230,,,,,0,2017,,,37.5803608,-77.4874049,,,,,,,,,,,
,,,Richmond VA 23230,,,,,0,2017,,,37.5803608,-77.4874049,,,,,,,,,,,
1213,Laborer'S Dwelling,ES1213,33446 Research Drive,937,Owned,Active,Building,1956,61,,,37.584573,-75.8210331,,,,,,,,,,,
1211,Office And Lab,ESRC,33446 Research Drive,14086,Owned,Active,Building,1959,58,,,37.584573,-75.8210331,,,,,,,,,,,
1215,Storage And Shop,ES1215,33446 Research Drive,3000,Owned,Active,Building,1959,58,,,37.584573,-75.8210331,,,,,,,,,,,
1212,Superintendent'S Dwelling,ES1212,33446 Research Drive,1310,Owned,Active,Building,1959,58,,,37.584573,-75.8210331,,,,,,,,,,,
1214,Headhouse / Greenhouse,ES1214,33446 Research Drive,4544,Owned,Active,Building,1961,56,,,37.584573,-75.8210331,,,,,,,,,,,
1216,Implement Shed,ES1216,33446 Research Drive,7597,Owned,Active,Building,1961,56,,,37.584573,-75.8210331,,,,,,,,,,,
1220,Insectary,ES1220,33446 Research Drive,225,Owned,Active,Building,1961,56,,,37.584573,-75.8210331,,,,,,,,,,,
1219,Irrigation Building,ES1219,33446 Research Drive,127,Owned,Active,Building,1964,53,,,37.584573,-75.8210331,,,,,,,,,,,
1217,Sweet Potato Storage,ES1217,33446 Research Drive,900,Owned,Active,Building,1977,40,,,37.584573,-75.8210331,,,,,,,,,,,
1218,Produce Grading Building,ES1218,33446 Research Drive,1610,Owned,Active,Building,1980,37,,,37.584573,-75.8210331,,,,,,,,,,,
1221,Pole Barn,ES1221,33446 Research Drive,4852,Owned,Active,Building,1990,27,,,37.584573,-75.8210331,,,,,,,,,,,
1222,Equipment Storage Building,ES1222,33446 Research Drive,7500,Owned,Under Construction,Building,2017,0,,,37.584573,-75.8210331,,,,,,,,,,,
,,,Painter VA 23420,,,,,0,2017,,,37.585411,-75.7849299,,,,,,,,,,,
,,,Painter VA 23420,,,,,0,2017,,,37.585411,-75.7849299,,,,,,,,,,,
,,,Painter VA 23420,,,,,0,2017,,,37.585411,-75.7849299,,,,,,,,,,,
,,,Painter VA 23420,,,,,0,2017,,,37.585411,-75.7849299,,,,,,,,,,,
,,,Painter VA 23420,,,,,0,2017,,,37.585411,-75.7849299,,,,,,,,,,,
,,,Painter VA 23420,,,,,0,2017,,,37.585411,-75.7849299,,,,,,,,,,,
,,,Painter VA 23420,,,,,0,2017,,,37.585411,-75.7849299,,,,,,,,,,,
,,,Painter VA 23420,,,,,0,2017,,,37.585411,-75.7849299,,,,,,,,,,,
,,,Painter VA 23420,,,,,0,2017,,,37.585411,-75.7849299,,,,,,,,,,,
,,,Painter VA 23420,,,,,0,2017,,,37.585411,-75.7849299,,,,,,,,,,,
,,,Painter VA 23420,,,,,0,2017,,,37.585411,-75.7849299,,,,,,,,,,,
,,,Painter VA 23420,,,,,0,2017,,,37.585411,-75.7849299,,,,,,,,,,,
,,,Richmond VA 23228,,,,,0,2017,,,37.6164453,-77.4816693,,,,,,,,,,,
,,,Richmond VA 23228,,,,,0,2017,,,37.6164453,-77.4816693,,,,,,,,,,,
,,,Richmond VA 23228,,,,,0,2017,,,37.6164453,-77.4816693,,,,,,,,,,,
2335,Virginia Tech Richmond Center,,3001 Hungary Spring Road,3222,,Terminated,Building,0,2017,,,37.6241208,-77.5235994,,,,,,,,,,,
2336,Richmond Extended Campus And Ne District Extension Office,OV2336,2810 North Parham Road,7256,Leased,Active,Building,0,2017,,,37.6274663,-77.5497346,,,,,,,,,,,
,,,Richmond VA 23294,,,,,0,2017,,,37.6284406,-77.5447454,,,,,,,,,,,
971,Crop Improvement And Seed Certification,,8625 Mayland Drive,1264,,Terminated,Building,0,2017,,,37.6315993,-77.5569067,,,,,,,,,,,
0971A,Virginia Crop Improvement,,1920 East Parham Road,1000,,Terminated,Building,0,2017,,,37.640078,-77.4840849,,,,,,,,,,,
0971B,Virginia Coop Crop Improvement Association,OV971A,9225 Atlee Branch Lane,1000,Leased,Active,Building,0,2017,,,37.6508604,-77.4009531,,,,,,,,,,,
862,Grist Mill,GRIST,128 Mccormick Farm Circle,982,Owned,Active,Building,1795,222,,,37.9316696,-79.2170124,,,,,,,,,,,
860,Mccormick Museum,MCCOR,128 Mccormick Farm Circle,1511,Owned,Active,Building,1795,222,,,37.9316696,-79.2170124,,,,,,,,,,,
850,Brick Dwelling,SVRC,128 Mccormick Farm Circle,1800,Owned,Active,Building,1821,196,,,37.9316696,-79.2170124,,,,,,,,,,,
863,Fertilizer Building,SV0863,128 Mccormick Farm Circle,600,Owned,Active,Building,1890,127,,,37.9316696,-79.2170124,,,,,,,,,,,
852,Main Barn,SV0852,128 Mccormick Farm Circle,4080,Owned,Active,Building,1890,127,,,37.9316696,-79.2170124,,,,,,,,,,,
851,Seed Storing And Preserving [Utility Building],SV0851,128 Mccormick Farm Circle,748,Owned,Active,Building,1900,117,,,37.9316696,-79.2170124,,,,,,,,,,,
865,Log Bathroom Building,LOGB,128 Mccormick Farm Circle,326,Owned,Active,Building,1905,112,,,37.9316696,-79.2170124,,,,,,,,,,,
853,Tenant Dwelling,SV0853,128 Mccormick Farm Circle,1792,Owned,Active,Building,1915,102,,,37.9316696,-79.2170124,,,,,,,,,,,
858,Livestock Weighing Shed,SV0858,128 Mccormick Farm Circle,390,Owned,Active,Building,1958,59,,,37.9316696,-79.2170124,,,,,,,,,,,
855,Machinery Shed,SV0855,128 Mccormick Farm Circle,4160,Owned,Active,Building,1958,59,,,37.9316696,-79.2170124,,,,,,,,,,,
854,Old Sheep Barn,SV0854,128 Mccormick Farm Circle,3264,Owned,Active,Building,1958,59,,,37.9316696,-79.2170124,,,,,,,,,,,
856,Feed Mill And Beef Cattle Feeding Units,SV0856,128 Mccormick Farm Circle,6150,Owned,Active,Building,1963,54,,,37.9316696,-79.2170124,,,,,,,,,,,
857,Cattle Feeding Shed,SV0857,128 Mccormick Farm Circle,4320,Owned,Active,Building,1966,51,,,37.9316696,-79.2170124,,,,,,,,,,,
859,New Tenant House,SV0859,128 Mccormick Farm Circle,1260,Owned,Active,Building,1966,51,,,37.9316696,-79.2170124,,,,,,,,,,,
861,Sheep Evaluation Station,SV0861,128 Mccormick Farm Circle,5400,Owned,Active,Building,1975,42,,,37.9316696,-79.2170124,,,,,,,,,,,
864,Pesticide Storage,SV0864,128 Mccormick Farm Circle,2304,Owned,Active,Building,1978,39,,,37.9316696,-79.2170124,,,,,,,,,,,
849,Pump House,SV0849,128 Mccormick Farm Circle,236,Owned,Active,Building,1985,32,,,37.9316696,-79.2170124,,,,,,,,,,,
866,Manure Storage / Cattle Shed,SV0866,128 Mccormick Farm Circle,2600,Owned,Active,Building,2003,14,,,37.9316696,-79.2170124,,,,,,,,,,,
867,Calving Shed,SV0867,128 Mccormick Farm Circle,288,Owned,Active,Building,2004,13,,,37.9316696,-79.2170124,,,,,,,,,,,
868,Calving Shed,SV0868,128 Mccormick Farm Circle,288,Owned,Active,Building,2004,13,,,37.9316696,-79.2170124,,,,,,,,,,,
869,Working Shed,SV0869,128 Mccormick Farm Circle,640,Owned,Active,Building,2004,13,,,37.9316696,-79.2170124,,,,,,,,,,,
70,Special Purpose Housing - Building J,SPC J,3170 Oak Lane,9300,Owned,Active,Building,1990,27,,,37.9324275,-122.0558739,,,,,,,,,,,
2355,Marsh Island,,6206 Marsh Island Drive,341,,Terminated,Building,1968,49,,,37.9357128,-75.3793123,,,,,,,,,,,
2356,Marsh Island Ii,,6206 Marsh Island Drive,550,,Terminated,Building,1968,49,,,37.9357128,-75.3793123,,,,,,,,,,,
2350,Sunrise House,,5314 Sunrise Shore Drive,600,,Terminated,Building,0,2017,,,37.944408,-75.3465912,,,,,,,,,,,
,,,Warsaw VA 22572,,,,,0,2017,,,37.9587446,-76.7580139,,,,,,,,,,,
,,,Warsaw VA 22572,,,,,0,2017,,,37.9587446,-76.7580139,,,,,,,,,,,
,,,Warsaw VA 22572,,,,,0,2017,,,37.9587446,-76.7580139,,,,,,,,,,,
,,,Warsaw VA 22572,,,,,0,2017,,,37.9587446,-76.7580139,,,,,,,,,,,
,,,Warsaw VA 22572,,,,,0,2017,,,37.9587446,-76.7580139,,,,,,,,,,,
,,,Warsaw VA 22572,,,,,0,2017,,,37.9587446,-76.7580139,,,,,,,,,,,
,,,Warsaw VA 22572,,,,,0,2017,,,37.9587446,-76.7580139,,,,,,,,,,,
881,Main Office And Laboratory,EVRC,2229 Menokin Road,3276,Owned,Active,Building,1951,66,,,37.9956936,-76.7797131,,,,,,,,,,,
880,Experiment Building And Machine Shed,EV0880,2229 Menokin Road,2374,Owned,Active,Building,1960,57,,,37.9956936,-76.7797131,,,,,,,,,,,
886,Butler Building,EV0886,2229 Menokin Road,900,Owned,Active,Building,1965,52,,,37.9956936,-76.7797131,,,,,,,,,,,
883,Storage Building,EV0883,2229 Menokin Road,96,Owned,Active,Building,1995,22,,,37.9956936,-76.7797131,,,,,,,,,,,
884,Shop Building,EV0884,2229 Menokin Road,5500,Owned,Active,Building,2000,17,,,37.9956936,-76.7797131,,,,,,,,,,,
887,Pesticide Storage Building,EV0887,2229 Menokin Road,250,Owned,Active,Building,2011,6,,,37.9956936,-76.7797131,,,,,,,,,,,
882,Greenhouse,,2229 Menokin Road,0,,Demolished,Building,0,2017,,,37.9956936,-76.7797131,,,,,,,,,,,
2610,Storage Shed,OV2610,1445 Darden Towe Park,200,Owned,Active,Structure,0,2017,,,38.0428149,-78.45242,,,,,,,,,,,
290,Ecosystem Simulation Lab,ESL,2410 Smithfield Road,7552,Owned,Active,Building,1979,38,,,38.0568751,-78.5095448,,,,,,,,,,,
,,,Fishersville VA 22939,,,,,0,2017,,,38.1009606,-78.9627624,,,,,,,,,,,
,,,Fishersville VA 22939,,,,,0,2017,,,38.1009606,-78.9627624,,,,,,,,,,,
955,Trillium Townhomes,,50 East Stonington Place,1086,,Terminated,Building,0,2017,,,38.1061,-78.971932,,,,,,,,,,,
,,,Orange VA 22960,,,,,0,2017,,,38.2454106,-78.1108342,,,,,,,,,,,
,,,Orange VA 22960,,,,,0,2017,,,38.2454106,-78.1108342,,,,,,,,,,,
,,,Orange VA 22960,,,,,0,2017,,,38.2454106,-78.1108342,,,,,,,,,,,
,,,Orange VA 22960,,,,,0,2017,,,38.2454106,-78.1108342,,,,,,,,,,,
,,,Orange VA 22960,,,,,0,2017,,,38.2454106,-78.1108342,,,,,,,,,,,
,,,Orange VA 22960,,,,,0,2017,,,38.2454106,-78.1108342,,,,,,,,,,,
2302,Christopher Lustberg Property,,109 Lombardy Drive,1600,,Terminated,Building,0,2017,,,38.258172,-77.485631,,,,,,,,,,,
,,,King George VA 22485,,,,,0,2017,,,38.2664512,-77.1807842,,,,,,,,,,,
2161,Fishing Cabin,,3451 Bullpasture River Road,750,,Terminated,Building,0,2017,,,38.2923259,-79.5287152,,,,,,,,,,,
2441,Northern District Extension Center,OV2441,2322 Blue Stone Hills Drive,4799,Leased,Active,Building,0,2017,,,38.420265,-78.840334,,,,,,,,,,,
2568,Cherry Lane Apartments Iii,,728 North University Street,850,,Terminated,Building,0,2017,,,38.6186377,-122.8629561,,,,,,,,,,,
,,,Luray VA 22835,,,,,0,2017,,,38.665397,-78.4594522,,,,,,,,,,,
,,,Luray VA 22835,,,,,0,2017,,,38.665397,-78.4594522,,,,,,,,,,,
,,,Luray VA 22835,,,,,0,2017,,,38.665397,-78.4594522,,,,,,,,,,,
33,Ambler Johnston Hall - East Wing,AJ E,700 Washington Street Sw,95058,Owned,Active,Building,1969,48,Gold,2013,38.6839611,-88.3573418,,,,,,,,,,,
,,,Warrenton VA 20186,,,,,0,2017,,,38.7134516,-77.7952712,,,,,,,,,,,
,,,Warrenton VA 20186,,,,,0,2017,,,38.7134516,-77.7952712,,,,,,,,,,,
2165,Northern District Extension Office,,32 Waterloo Street,2520,,Terminated,Building,0,2017,,,38.713662,-77.796832,,,,,,,,,,,
2503,Stor-It Self Storage,MS2503,10490 Colonel Court,100,Leased,Active,Building,0,2017,,,38.743104,-77.509709,,,,,,,,,,,
725,Occoquan Watershed Monitoring Laboratory,OWML,9408 Prince William Street,10513,Leased,Active,Building,0,2017,,,38.748697,-77.480612,,,,,,,,,,,
,,,Manassas VA 22110,,,,,0,2017,,,38.7615293,-77.4583983,,,,,,,,,,,
,,,Manassas VA 20110,,,,,0,2017,,,38.7657182,-77.4811474,,,,,,,,,,,
126,Durham Hall,DURHM,1145 Perry Street,107929,Owned,Active,Building,1997,20,,,38.780988,-90.498927,,,,,,,,,,,
,,,Alexandria VA 22314,,,,,0,2017,,,38.7999723,-77.0506896,,,,,,,,,,,
,,,Alexandria VA 22314,,,,,0,2017,,,38.7999723,-77.0506896,,,,,,,,,,,
,,,Alexandria VA 22314,,,,,0,2017,,,38.7999723,-77.0506896,,,,,,,,,,,
,,,Alexandria VA 22314,,,,,0,2017,,,38.7999723,-77.0506896,,,,,,,,,,,
,,,Alexandria VA 22314,,,,,0,2017,,,38.7999723,-77.0506896,,,,,,,,,,,
,,,Alexandria VA 22314,,,,,0,2017,,,38.7999723,-77.0506896,,,,,,,,,,,
,,,Alexandria VA 22314,,,,,0,2017,,,38.7999723,-77.0506896,,,,,,,,,,,
,,,Alexandria VA 22314,,,,,0,2017,,,38.7999723,-77.0506896,,,,,,,,,,,
,,,Alexandria VA 22314,,,,,0,2017,,,38.7999723,-77.0506896,,,,,,,,,,,
2086,The Gallery,GALRY,207 South Patrick Street,21740,Leased,Active,Building,1900,117,,,38.8038396,-77.0508681,,,,,,,,,,,
2235,Washington-Alexandria Architecture Center Ii,WAAC2,205 South Patrick Street,3200,Leased,Active,Building,0,2017,,,38.8039893,-77.05086,,,,,,,,,,,
2282,Washington-Alexandria Architecture Center,WAAC,601 Prince Street,14000,Leased,Active,Building,1840,177,,,38.8040385,-77.046225,,,,,,,,,,,
0735A,Roanoke Valley Graduate Center,RVGC,108 North Jefferson Street,14766,Leased,Active,Building,0,2017,,,38.804381,-123.020367,,,,,,,,,,,
2085,Alexandria Architecture Center,AARCH,1001 Prince Street,14276,Leased,Active,Building,1910,107,,,38.804692,-77.050883,,,,,,,,,,,
2280,Alexandria Architecture Center Ii,AARC2,1021 Prince Street,21789,Leased,Active,Building,0,2017,,,38.8047631,-77.0513125,,,,,,,,,,,
970,Donophan Building,,101 North Columbus Street,6700,,Terminated,Building,1920,97,,,38.805407,-77.047878,,,,,,,,,,,
2415,King Street Building,,1101 King Street,11685,,Terminated,Building,1985,32,,,38.8063547,-77.0516789,,,,,,,,,,,
2245,International Engineering Research Institute,,206 North Washington Street,10921,,Terminated,Building,0,2017,,,38.8066148,-77.0469004,,,,,,,,,,,
2168,Fairfax County Courthouse,OV2168,4110 Chain Bridge Road,80,Leased,Active,Building,1982,35,,,38.8439293,-77.3096859,,,,,,,,,,,
,,,Fairfax VA 22030,,,,,0,2017,,,38.8462236,-77.3063733,,,,,,,,,,,
,,,Arlington VA 22202,,,,,0,2017,,,38.8501078,-77.0391754,,,,,,,,,,,
2195,The Performance Center,,2361 Jefferson Davis Highway,525,,Terminated,Building,0,2017,,,38.8518029,-77.050852,,,,,,,,,,,
2167,Pennino Building,OV2167,12011 Government Center Parkway,640,Leased,Active,Building,0,2017,,,38.8552832,-77.3627232,,,,,,,,,,,
,,,Fairfax VA 22035,,,,,0,2017,,,38.8564312,-77.3625903,,,,,,,,,,,
961,Fairfax Conference Center,4H0961,600 4h Center Drive,21164,Owned,Active,Building,1989,28,,,38.861189,-78.1696743,,,,,,,,,,,
977,Main Office / Administration Building,4H0977,600 4h Center Drive,2150,Owned,Active,Building,1989,28,,,38.861189,-78.1696743,,,,,,,,,,,
962,Frame Stable,4H0962,4h Center Drive,10140,Owned,Active,Building,1907,110,,,38.8618589,-78.1684247,,,,,,,,,,,
963,Museum / Library,4H0963,4h Center Drive,1000,Owned,Active,Building,1907,110,,,38.8618589,-78.1684247,,,,,,,,,,,
969,Nancy Colwell Building,4H0969,4h Center Drive,2096,Owned,Active,Building,1907,110,,,38.8618589,-78.1684247,,,,,,,,,,,
978,Spring House,4H0978,4h Center Drive,280,Owned,Active,Building,1907,110,,,38.8618589,-78.1684247,,,,,,,,,,,
965,Blair Shelter,4H0965,4h Center Drive,1800,Owned,Active,Building,1983,34,,,38.8618589,-78.1684247,,,,,,,,,,,
966,Thwaite Shelter,4H0966,4h Center Drive,1800,Owned,Active,Building,1983,34,,,38.8618589,-78.1684247,,,,,,,,,,,
0982A,Equipment Shed 1,4H982A,4h Center Drive,250,Owned,Active,Building,1985,32,,,38.8618589,-78.1684247,,,,,,,,,,,
0982B,Equipment Shed 2,4H982B,4h Center Drive,250,Owned,Active,Building,1985,32,,,38.8618589,-78.1684247,,,,,,,,,,,
979,Fairfax Shelter,4H0979,4h Center Drive,1800,Owned,Active,Building,1985,32,,,38.8618589,-78.1684247,,,,,,,,,,,
974,Maintenance Building,4H0974,4h Center Drive,2400,Owned,Active,Building,1985,32,,,38.8618589,-78.1684247,,,,,,,,,,,
981,Rifle Range Building,4H0981,4h Center Drive,3120,Owned,Active,Building,1985,32,,,38.8618589,-78.1684247,,,,,,,,,,,
980,Natural Resources Lab,4H0980,4h Center Drive,800,Owned,Active,Building,2010,7,,,38.8618589,-78.1684247,,,,,,,,,,,
0983A,Judging Booth 1,4H983A,4h Center Drive,80,Owned,Active,Building,2014,3,,,38.8618589,-78.1684247,,,,,,,,,,,
0983B,Judging Booth 2,4H983B,4h Center Drive,80,Owned,Active,Building,2014,3,,,38.8618589,-78.1684247,,,,,,,,,,,
,,,Fairfax VA 22031,,,,,0,2017,,,38.864187,-77.2577571,,,,,,,,,,,
,,,Falls Church VA 22042,,,,,0,2017,,,38.8681054,-77.2002745,,,,,,,,,,,
842,Northern Virginia Graduate Center,,2990 Telestar Court,56642,,Terminated,Building,0,2017,,,38.8704605,-77.2236236,,,,,,,,,,,
,,,Arlington VA 22203,,,,,0,2017,,,38.8716687,-77.1168753,,,,,,,,,,,
,,,Arlington VA 22203,,,,,0,2017,,,38.8716687,-77.1168753,,,,,,,,,,,
2196,Advanced Research Institute,,4300 Wilson Blvd.,15399,,Terminated,Building,2003,14,,,38.879694,-77.112697,,,,,,,,,,,
